mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_delta_mean_1,mfcc_delta_std_1,mfcc_delta_mean_2,mfcc_delta_std_2,mfcc_delta_mean_3,mfcc_delta_std_3,mfcc_delta_mean_4,mfcc_delta_std_4,mfcc_delta_mean_5,mfcc_delta_std_5,mfcc_delta_mean_6,mfcc_delta_std_6,mfcc_delta_mean_7,mfcc_delta_std_7,mfcc_delta_mean_8,mfcc_delta_std_8,mfcc_delta_mean_9,mfcc_delta_std_9,mfcc_delta_mean_10,mfcc_delta_std_10,mfcc_delta_mean_11,mfcc_delta_std_11,mfcc_delta_mean_12,mfcc_delta_std_12,mfcc_delta_mean_13,mfcc_delta_std_13,mfcc_delta2_mean_1,mfcc_delta2_std_1,mfcc_delta2_mean_2,mfcc_delta2_std_2,mfcc_delta2_mean_3,mfcc_delta2_std_3,mfcc_delta2_mean_4,mfcc_delta2_std_4,mfcc_delta2_mean_5,mfcc_delta2_std_5,mfcc_delta2_mean_6,mfcc_delta2_std_6,mfcc_delta2_mean_7,mfcc_delta2_std_7,mfcc_delta2_mean_8,mfcc_delta2_std_8,mfcc_delta2_mean_9,mfcc_delta2_std_9,mfcc_delta2_mean_10,mfcc_delta2_std_10,mfcc_delta2_mean_11,mfcc_delta2_std_11,mfcc_delta2_mean_12,mfcc_delta2_std_12,mfcc_delta2_mean_13,mfcc_delta2_std_13,chroma_mean_1,chroma_std_1,chroma_mean_2,chroma_std_2,chroma_mean_3,chroma_std_3,chroma_mean_4,chroma_std_4,chroma_mean_5,chroma_std_5,chroma_mean_6,chroma_std_6,chroma_mean_7,chroma_std_7,chroma_mean_8,chroma_std_8,chroma_mean_9,chroma_std_9,chroma_mean_10,chroma_std_10,chroma_mean_11,chroma_std_11,chroma_mean_12,chroma_std_12,spec_contrast_mean_1,spec_contrast_std_1,spec_contrast_mean_2,spec_contrast_std_2,spec_contrast_mean_3,spec_contrast_std_3,spec_contrast_mean_4,spec_contrast_std_4,spec_contrast_mean_5,spec_contrast_std_5,spec_contrast_mean_6,spec_contrast_std_6,spec_contrast_mean_7,spec_contrast_std_7,rms_mean,rms_std,zcr_mean,zcr_std,f0_mean,f0_std,f0_median,f0_iqr,category,file_name,augment_type
-417.19376,50.857704,139.17049,17.168955,-18.39818,31.90481,5.7348113,7.669034,9.88617,8.976089,-23.398518,17.90834,1.5120839,9.913785,4.4426813,8.261899,-15.177195,5.3409553,-5.803491,8.086436,-14.146829,5.6664076,-25.127129,5.7957,-10.613911,6.1381445,-0.6322097,7.4064064,-0.1816216,2.9856381,0.3838065,4.024037,0.030028628,1.3259529,0.076705866,1.4284792,0.18291058,2.6829355,-0.08987307,1.1960078,-0.050533503,1.1350373,0.040662646,0.70572567,-0.06761375,1.2201512,0.005113941,0.84007984,0.032269716,0.99047816,-0.064492814,1.0287513,0.07309447,3.9961247,0.04856683,1.631835,-0.0037784593,2.2840862,-0.023304408,0.88621706,-0.0543692,0.90425664,-0.034368545,1.5209539,-0.008032148,0.73236734,-0.004109615,0.7101433,0.00089851674,0.460185,-0.008114075,0.79604113,0.0018760653,0.57157725,0.011443573,0.64995855,-0.0023307884,0.7437013,0.22182836,0.18866949,0.18313526,0.15011261,0.29125094,0.23504095,0.37741908,0.29334176,0.38166156,0.26877913,0.4784524,0.3202373,0.48458788,0.30653387,0.4142009,0.26981488,0.41145825,0.26036078,0.49743813,0.27967292,0.6776539,0.3586789,0.43986198,0.25348568,23.79025691747834,5.784396812337743,12.683882780210755,3.565104251174743,16.123021950792324,4.78532174993646,17.28170334386787,5.565612824916492,15.555604765741105,3.1526320861804007,34.65510928372664,6.075469605346869,13.382948200802284,1.248311607297595,0.018321073,0.033898816,0.05324529180463576,0.022495415338246734,483.4548996445245,147.5058663783794,417.71053321822836,44.98964934303035,hungry,D1CB71F9-EF76-49B3-A703-41D557444D21-1436863366-1.1-m-04-hu.wav,orig
-324.0779,91.72869,136.43219,38.184364,-108.518265,48.87771,-5.306191,13.738488,29.813406,21.323742,-38.127304,14.694502,-4.2448454,12.996585,3.628705,10.783709,-17.504805,7.7805314,7.7837415,14.379666,-8.558415,10.849579,-24.993265,13.4446745,7.288701,14.372607,0.49655378,12.820491,0.20264496,6.080018,-0.26972523,6.379719,-0.017864581,1.7419077,-0.017026428,2.123739,-0.18626076,2.333918,0.048949424,1.8776314,0.05016526,1.5879968,-0.117465176,1.500513,-0.027674846,1.397177,-0.050212268,1.7550968,-0.080313094,2.0078216,0.098199196,2.1872358,0.76122874,8.035392,0.4091849,4.1093893,-0.24253082,3.4847724,-0.054005552,1.1930346,0.010204779,1.0945123,-0.063098766,1.2998313,0.010704141,0.92816603,-0.01603032,0.78007156,-0.042745717,0.81877065,0.01801072,0.71910536,-0.03355328,0.91521996,-0.066310175,1.0696824,0.01523351,1.0494386,0.34822902,0.31705725,0.30083135,0.33627495,0.20606501,0.25903958,0.1874812,0.26475295,0.20012484,0.26398385,0.2614742,0.29718247,0.27614728,0.3078944,0.2530013,0.246506,0.32893685,0.29721588,0.42605257,0.34903473,0.5247454,0.36211905,0.48874488,0.3431782,12.69447437475385,4.542432288304767,11.67176947195354,3.754540751925385,18.109976661146103,5.377419745594901,18.75211992657504,4.757009669182835,20.386175479011374,4.327944254541062,42.74789615821696,8.631078773269769,13.293751457894414,1.3390339331562815,0.06511164,0.06010266,0.14069775713990065,0.03832112578564034,818.8476554755606,571.7557793999766,529.3310158761313,237.78674880220507,hungry,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430007691-1.0-m-26-hu.wav,orig
-493.78247,73.75364,75.05861,36.66906,-8.201794,44.790634,-5.525708,17.076529,0.5283411,10.461499,-9.276099,13.045833,2.3129654,7.9408126,1.664134,8.778841,-10.58012,11.155339,-3.7564974,8.466599,-1.8485968,6.477248,-8.663989,7.3809185,-3.0354297,8.411105,0.6430001,7.3897414,0.5694701,4.1131396,0.010639975,4.6492305,-0.1968744,2.6203268,-0.15848783,1.7682694,-0.107099235,2.0437555,-0.020004714,1.6131567,0.049639795,1.3229454,0.007812023,1.4900942,-0.056120057,1.4129919,-0.060700208,1.218753,-0.042791527,1.1959928,-0.01946653,1.4174446,-0.09527218,3.5379188,-0.06777644,2.286929,0.03907278,2.0240338,0.062439084,1.4340585,0.02800427,1.0037135,0.00642743,1.0862372,-0.01000301,0.88225615,-0.02289941,0.87899005,0.0031272296,0.90383536,0.0337103,0.91226095,0.01390633,0.8304603,-0.01000565,0.72179496,0.004967362,0.7296488,0.47208038,0.29303,0.46952555,0.3031776,0.437348,0.286003,0.44493228,0.29553553,0.43852726,0.26380268,0.40992582,0.25262448,0.42514375,0.25893894,0.526494,0.3408008,0.55097824,0.3512521,0.46512341,0.29105005,0.45273805,0.30082896,0.47839773,0.30249062,17.449020244172328,4.113534472411284,11.849850581306843,3.5026285736258607,15.09973361261484,5.149457846818683,16.46107029154171,4.493915826588837,15.812348924853376,3.8037758925272818,30.353808924666513,6.27164022370682,13.379582768723534,1.0239600793953596,0.009353599,0.028247898,0.09401253478167808,0.030479369081566562,363.71343076959045,115.7171446317571,343.22869944588433,125.2578948642431,hungry,4be720ce-a5e5-4a48-930f-a212f8a239f6-1434737694572-1.7-f-48-hu.wav,orig
-310.643,73.910324,118.45162,30.32577,-58.95121,39.898705,-12.115051,13.335054,4.818664,10.946392,-24.65322,18.701847,9.594331,16.660042,1.6545479,10.623725,-28.334223,15.391947,-4.2758865,8.404947,-3.0519097,10.923887,-17.55649,9.013618,-2.6861632,10.3239,-0.20212227,9.010123,-0.12762387,4.292434,0.033031944,4.395719,-0.011251177,2.1789968,0.017159482,1.8559883,0.09630557,2.071482,0.019955212,1.9912984,-0.05474758,1.1848913,-0.04379419,1.787113,-0.06439137,1.1425048,-0.027430458,1.3919811,0.07744148,1.4943196,0.058269855,1.5151833,0.14399275,4.5439334,0.07810191,2.2461927,-0.05852196,2.2095447,-0.03889179,1.2782451,-0.02450999,1.1293337,0.0014946532,1.1599723,0.074779816,1.1666194,0.05459325,0.7283557,-0.009491436,0.9424868,0.00073248305,0.65489495,0.01638955,0.7175342,0.014101829,0.85741115,0.027789678,0.8627952,0.40363404,0.31876582,0.4470432,0.34710318,0.46985584,0.34767684,0.52203065,0.3428776,0.4236602,0.2724252,0.36260098,0.26719305,0.3438532,0.26815218,0.36240527,0.29733512,0.4469317,0.33808836,0.44808868,0.33689982,0.36891344,0.30910906,0.39561027,0.31651813,16.365111145010992,5.693629852019833,11.738925047059485,4.338445118934474,17.67964646810947,6.391688875625528,18.3638831964213,6.277777793483138,18.148676847893206,4.501304997507959,41.922561014220044,7.273662566884607,13.562350645963825,0.9393187813818968,0.051837932,0.06574558,0.10696916390728477,0.024776458429260257,631.2232718943718,294.2237248243451,455.516566490206,490.699017395114,hungry,D18A30C6-4370-4BE0-83F8-031892F96603-1432989796-1.1-f-04-hu.wav,orig
-219.48781,66.284904,142.6481,26.332,-102.52211,30.537003,13.049491,14.697432,30.612234,15.905812,-39.53005,11.326221,11.746214,11.1407795,4.2410774,6.7653646,-30.896267,7.149041,6.3964562,16.736467,-5.3768506,6.837878,-19.924692,7.1916795,11.336104,9.366501,-0.025482545,6.4570804,0.011374714,2.8301342,-0.08935048,3.1200123,-0.21690844,1.9620919,-0.03577852,1.300782,0.07933884,1.9694707,0.010257238,1.3721852,-0.009913642,1.033676,-0.08468266,0.9383269,-0.07998866,1.3974755,0.06383435,0.98247355,0.018073745,0.9788331,-0.055190634,1.1189018,-0.09609136,2.5727804,-0.036882553,1.1861349,0.036824502,1.5194856,-0.021867001,0.8737192,-0.013664523,0.598015,0.02216228,1.0081322,0.009096853,0.6717661,0.006666682,0.54030776,-0.020602217,0.59990746,-0.035997216,0.5873811,0.007536873,0.5783904,0.0037212782,0.51890963,-0.021314574,0.62032205,0.17807533,0.2768897,0.2304722,0.28906202,0.16697843,0.24786471,0.19243543,0.2737737,0.28054613,0.3083813,0.26193526,0.32156518,0.23881635,0.34450737,0.19280998,0.23714133,0.25522718,0.29394522,0.4301816,0.3796374,0.27145055,0.3039073,0.14278145,0.23014651,14.510418887906736,4.285285828966223,14.058239698969816,5.294196010083334,19.710155110500505,5.000500107918085,21.73934389059461,4.798021850728274,22.2894951635549,4.686473114916932,51.46413299518302,8.342816370356235,13.262721045588513,1.690009313521334,0.18180719,0.13798375,0.14198475010347683,0.04113512495905815,416.5908585256014,42.293136540741294,427.4740541075866,38.618390971352255,hungry,743E7CCA-D32B-40B6-9541-9808122D3F6B-1436860011-1.1-f-26-hu.wav,orig
-554.1453,94.87822,66.26473,58.351692,-16.613543,38.47073,-23.311928,27.862593,-5.2424703,11.0276985,-1.73821,15.57453,4.975101,10.115202,4.1579638,8.54408,-7.218917,8.666377,-8.853687,9.018421,-4.989922,5.3123903,-3.0870876,7.2957735,0.7547927,8.063735,-0.048028626,12.645231,-0.040108852,7.995584,0.012182171,4.927947,0.03441497,3.6549814,0.01385098,1.8514832,-0.012518473,2.4905646,-0.010629808,1.9697615,0.011407852,1.5842322,0.023539254,1.1667142,0.016069284,1.3144066,0.0057269232,1.0141073,0.0062337336,1.3427333,0.010646991,1.0718849,-0.0042678462,4.019387,-0.012292746,2.5770302,-0.018645981,1.8923451,-0.006915656,1.505066,0.017650021,0.9839824,0.030028759,0.9689371,0.017416906,0.957898,-0.004800673,0.7305332,-0.013495737,0.64434475,-0.004960694,0.72745126,0.005992823,0.632625,0.0083779525,0.7001018,0.0063437456,0.5960032,0.41531035,0.28655085,0.5805685,0.33717152,0.5782516,0.32854164,0.44150442,0.34912345,0.35064402,0.31031996,0.30678877,0.2923268,0.2980643,0.2819838,0.30325538,0.30472326,0.32127553,0.31297672,0.35622698,0.3477277,0.34403026,0.3057898,0.348028,0.28762755,15.741288083451476,3.5175261969942566,11.724512162798847,4.281381580068032,14.540724737908699,4.679766807270163,17.208332999466865,4.505210709217813,16.340362135600966,3.523542887441295,24.283336065409504,4.902648703017004,13.877416191210804,1.701552594463789,0.007849975,0.018201955,0.0984296350671141,0.03864306261895256,756.0590417551691,423.25742366765456,976.4211354197034,723.4693348888984,hungry,37105492-58b1-432e-a1ce-ea154425abab-1430744728397-1.7-f-26-hu.wav,orig
-241.04576,74.625046,156.0443,30.819042,-116.09615,37.46669,23.614014,17.561916,27.111969,17.617641,-58.40637,15.960165,20.695877,9.978292,18.616434,10.386294,-30.968616,8.987861,8.708219,12.281755,-5.984716,9.383452,-24.203754,7.7938213,12.334052,13.009562,0.025011834,12.305042,0.0004029432,5.728582,-0.054964103,5.8782,-0.057138115,2.8960004,0.013913836,2.683618,0.015575536,2.4432797,-0.026412813,2.0332768,0.040655598,1.7404287,0.027985414,1.501713,-0.029117256,1.761182,0.024527855,1.3764883,0.020992605,1.4366994,-0.021023858,1.832581,0.0795652,5.9712,0.028986078,2.7593675,0.008742157,3.125616,0.021857923,1.3979362,-0.043563582,1.2966987,0.01259856,1.383751,0.04323178,1.1325183,-0.0065408084,1.0079774,0.008444862,0.85929847,0.013423754,0.8868165,-0.0041182814,0.84092814,0.0061013107,0.9849281,0.0061248657,1.039613,0.35041642,0.34088242,0.3704336,0.33919695,0.3817957,0.3451627,0.35115018,0.31839725,0.31006342,0.26535282,0.27520615,0.24288662,0.32445472,0.3210634,0.39539543,0.33531693,0.3388626,0.27899158,0.35360876,0.28781027,0.28253564,0.27042407,0.2725679,0.28718194,14.046446176364835,4.146574345865468,14.374839295052265,4.6568332206098235,17.48983298041277,4.472731546918657,19.030757825763086,4.56209808100381,19.883820553622446,4.033909706088814,51.936617822067404,7.506043628660527,13.440902671071898,1.492558081081285,0.11313068,0.0726189,0.18912652628311258,0.06216576800641217,430.9180880576597,79.37893420616778,442.54889406985546,85.14678715165155,hungry,10A40438-09AA-4A21-83B4-8119F03F7A11-1430848070-1.0-f-26-hu.wav,orig
-293.75046,69.11634,152.45927,31.120178,-117.935356,30.976328,20.826221,10.770127,32.30888,12.998876,-60.073914,14.288314,6.173778,12.7382145,13.3270855,7.65678,-26.392426,7.2713366,11.912657,10.781379,-2.7104108,11.114766,-26.93949,9.875693,5.533515,11.991713,1.3142552,11.083508,0.67805654,5.0439663,-0.41811377,4.8892274,0.08080444,1.9331563,0.07033194,1.8705196,-0.34252042,2.7052352,-0.04379286,2.3971527,0.053138044,1.5185052,-0.120507844,1.2960817,0.056251127,1.8758112,0.098908454,1.8238417,-0.038811285,1.7183503,-0.032241415,1.8682399,0.20154849,5.582099,0.12475442,2.6611753,-0.0343621,2.3060412,0.017628388,1.191476,0.012635817,0.88937163,-0.051576495,1.523662,-0.021224309,1.2127459,0.0063956003,0.8563544,-0.015787547,0.8146563,-0.020370724,0.8634295,-0.011620289,0.81598246,-0.00034113278,0.91608745,0.01188699,0.95708835,0.32360864,0.31447253,0.2577479,0.28169593,0.25822657,0.25363392,0.3376841,0.2905162,0.35283414,0.29085937,0.38999993,0.33970237,0.39423764,0.3172834,0.42452943,0.31642914,0.38915205,0.34718838,0.32612348,0.31109852,0.28550544,0.30183378,0.35011905,0.34682587,12.761928602399387,4.439476654046322,13.20748637762778,4.982663161997761,20.230338352781732,4.888447098742203,19.97376141488913,4.365594422853973,19.99413736087161,4.037904077122183,48.53413458147327,7.581089025558302,13.54600609547477,1.308399026215397,0.065470144,0.0418725,0.16678846750827814,0.04511235697978669,472.5085094540611,101.58019830737669,460.8094140410758,112.45266275308097,hungry,50DC5FBC-AC95-44F2-B55F-E4E5FB03AC96-1430108024-1.0-m-26-hu.wav,orig
-304.56396,75.664665,132.94124,41.795876,-40.437534,30.246357,11.972758,13.578944,22.739296,12.770456,-44.038143,15.978458,-27.795898,13.318573,-9.517395,8.934333,-29.262705,11.790683,-11.670691,11.5199585,0.72523195,6.72358,-12.882725,9.441339,-4.101435,11.275172,0.6925345,8.59194,0.55135596,3.9679666,0.001409958,4.5873394,-0.021225145,2.0226488,0.00641819,2.2657363,-0.10429088,1.9766904,-0.082618564,2.1114402,-0.048614178,1.3087665,-0.09574684,1.7096014,-0.07199869,1.919767,-0.027558021,1.2472051,-0.03878528,1.313792,-0.033329625,1.5741516,-0.08474965,4.1047745,-0.006711393,1.9471754,0.098614916,2.1963675,0.018681377,1.2018332,-0.03082552,1.2698203,0.018359467,1.2293309,0.023850359,1.1895294,0.01135546,0.7495217,0.025037782,0.8297977,0.010499479,1.1063008,-0.00046878037,0.7349615,0.0067444723,0.74703646,-0.020130051,0.85961515,0.15222587,0.28106827,0.10905723,0.23604032,0.12733856,0.26820856,0.15487604,0.29062703,0.20007493,0.34126768,0.17653057,0.30213848,0.19065902,0.3161589,0.247585,0.362393,0.2811874,0.35011125,0.31413376,0.37722796,0.32408276,0.38152552,0.27086204,0.3679775,17.957312772960712,4.321209205835638,16.934072820049764,7.919501351640294,25.72606967596199,7.391286126269815,19.838002647796145,5.006654311562638,21.55984869319565,5.298866092267563,39.01489672701196,6.882604662473354,13.542383550097702,1.4447885778185408,0.15417714,0.10235847,0.05932698839882943,0.03602651631647717,442.0923511240321,72.19368658383695,439.99999999999994,90.08569396767467,hungry,5f651112-d2a3-4911-b3a5-f37bfc092494-1430734658837-1.7-m-72-hu.wav,orig
-287.50204,97.09751,121.54339,41.62954,-122.99584,54.434387,7.092684,16.20525,29.686325,22.906857,-56.52669,20.495205,-3.746492,13.434901,7.9064445,10.914573,-27.38895,12.170622,6.5277224,11.122921,-0.39653844,8.309979,-20.044386,12.493136,11.64969,10.193562,0.31713164,13.457886,0.17010605,5.903846,-0.09847226,7.0297217,0.022871267,2.3431697,0.05690504,2.393093,-0.036081016,3.003358,-0.016088769,1.9533156,-0.025848009,1.8247905,-0.05140751,1.9094253,0.004178645,1.2794099,0.004194349,1.101532,-0.021644387,1.7497495,-0.0019199235,1.2765665,0.08058648,5.177076,0.026557434,2.632625,-0.047876198,2.6701021,-0.005218363,1.3915075,-0.003839177,1.0306675,-0.017640745,1.245246,0.009808204,1.0832566,-0.0032766925,0.9443637,-0.016630992,0.9506171,0.004682656,0.88231957,-0.006076851,0.7219954,-0.007453502,0.86143804,0.018864041,0.7791559,0.37665552,0.33761472,0.27081063,0.29606014,0.22483137,0.27158427,0.26940668,0.3237208,0.22166838,0.2683592,0.24347498,0.28195935,0.3121849,0.27457777,0.2901317,0.27777854,0.28312346,0.29388484,0.24174309,0.28862414,0.37539902,0.35850543,0.46852493,0.3794083,16.693698810298354,4.423259087915774,14.831084792811879,5.494576341466325,20.59260537734505,5.175471041638842,20.94947204270298,5.385031931659767,21.49384922444833,5.250548616789372,47.468005113877986,10.433533012043213,13.286937141145433,2.095865738218429,0.14000769,0.10995092,0.16730736569816054,0.04956969810708922,769.8294148950187,557.3634268725407,482.60299106563536,623.9476412533805,hungry,815af07e-4c31-4032-8bd1-dab6e60c879e-1433156413683-1.7-m-04-hu.wav,orig
-205.61134,44.709747,132.44821,20.330915,-104.409325,27.094557,7.424314,16.160616,28.022432,12.721597,-45.85325,8.636719,7.8857074,12.253345,17.578604,6.8261533,-22.721489,10.655938,2.0800498,10.070535,-0.8132155,9.264937,-14.521507,7.8434815,8.976358,10.132648,0.24623391,8.346711,-0.05420686,3.2208247,-0.28388453,5.2682624,0.08868343,2.124458,0.12050238,1.8011965,-0.0048756474,1.6382127,0.09595168,2.1157806,0.058200218,1.2452193,0.009392679,1.8305593,0.055615824,1.457187,-0.0119510265,1.6830148,-0.02388737,1.4728605,-0.005593685,2.0131488,0.13781457,4.5634146,0.026997803,1.9291714,-0.10165946,2.8173635,-0.0007798466,1.2497917,0.009285338,1.1291529,-0.01677558,0.99005485,0.024225954,0.99455106,-0.004120147,0.8515283,-0.023330351,0.95196736,0.033610366,0.8032611,0.045138482,0.9779528,0.0112416,0.8353878,0.004497892,1.0384405,0.40470862,0.33915496,0.43069115,0.34917966,0.37190753,0.3218321,0.23663886,0.23771359,0.28112432,0.2821067,0.2552838,0.28486523,0.26173857,0.2678749,0.25350463,0.2713576,0.16614741,0.17800635,0.19508545,0.23614709,0.31679213,0.30026293,0.5197128,0.39204803,14.422958286582773,5.502401917734657,12.246141302069413,3.5883552356673025,18.98775110142191,4.459370035886273,21.09061902302667,5.4977134160527115,21.396258431017245,4.408977584300248,48.94916459388848,7.904526064690905,12.957171546290155,2.4929760141873105,0.15502702,0.12274093,0.15970677255794702,0.04172542970832604,443.88526219854765,87.39611024033468,446.4018091290138,120.99791796223315,hungry,B2A105BB-347B-4878-A735-AA4ECF32CD16-1436864116-1.1-m-26-hu.wav,orig
-321.22604,122.32888,102.3642,54.59225,-94.98689,65.482864,-11.215119,18.22511,10.132844,20.15729,-33.139423,24.756788,6.9286537,11.943378,-0.06057331,7.9781747,-20.12719,13.167016,13.865871,12.579301,-0.73343766,7.5476003,-18.387144,12.119683,6.8810854,14.0350275,0.7357232,13.706056,0.36123344,6.8075895,-0.2780604,6.891145,-0.01725135,3.199181,-0.007931923,2.9078646,-0.17125246,3.478742,0.011429379,2.049307,0.027294664,1.3106942,-0.0512062,1.7668529,0.047933787,1.7910013,-0.00477447,1.3164264,-0.10474964,1.6784194,-0.045622222,1.6898173,0.074386396,5.704025,0.04811024,3.3505428,0.012585114,2.8741946,0.0358693,1.9236567,0.0038936737,1.6228225,-0.007998888,1.6052073,0.014991996,1.1199294,-0.0011732235,0.8845028,0.0018984091,0.93326837,0.018702596,0.87379444,-8.540887e-05,0.7567648,-0.005022943,0.9505486,0.0020740775,0.96691483,0.28097102,0.34335715,0.24724847,0.30925053,0.21622613,0.28162396,0.23924421,0.30742127,0.26536074,0.29926988,0.28836772,0.31620467,0.27845192,0.27971616,0.38872427,0.35571247,0.44313607,0.35421318,0.3564493,0.34339207,0.22640988,0.27156606,0.2425002,0.31074417,15.893777382144123,4.466833258545534,11.643019754131902,4.0630601603878205,17.56919680151008,5.125942197649288,19.37546342342353,4.835133529091633,20.547417763381976,5.225026361027662,44.63517218524598,12.608455753656434,13.677922301125557,1.3588060754805367,0.10150308,0.108867206,0.13519021739130435,0.05160256271224465,766.9101629375923,501.8038262836761,555.9709646000257,260.7813238648281,hungry,30c2cee4-b682-4dcb-86b9-7fa6f36f1b66-1430728411287-1.7-f-72-hu.wav,orig
-313.27725,58.191456,179.44084,23.543968,-49.44555,38.590836,20.38061,13.886652,24.821772,14.330108,-39.107765,20.718359,4.45151,9.830737,12.723874,8.402533,-14.063281,9.119227,2.1409833,9.660495,-12.5679455,9.130956,-20.916775,7.4558825,1.7902603,8.173136,-0.33056927,7.8025136,0.017274756,3.4595058,0.3075939,5.2570624,-0.09738964,1.9041774,-0.10549797,1.8023316,0.039391186,2.8965838,-0.06897887,1.4143386,0.002806755,1.196996,0.058827844,1.196204,-0.04357793,1.4761146,-0.007416144,1.3273606,0.0600814,1.0548474,0.061289016,1.5108671,0.093756065,4.3452373,0.041902468,2.231508,-0.034251086,3.2770133,-0.030603591,1.1680158,-0.07090124,0.9864583,-0.056058936,1.5614048,-0.004904194,0.7399781,0.0057208776,0.769177,0.030402852,0.7663243,0.032465465,0.7376534,0.01733539,0.69259673,0.026748152,0.7305752,0.018020542,0.8925185,0.26470068,0.32661057,0.2170328,0.24899812,0.27499405,0.31624293,0.26489615,0.31262034,0.28633463,0.32339147,0.30962306,0.32991868,0.3357388,0.3486827,0.44391057,0.38447165,0.40379244,0.35119617,0.3003777,0.32981178,0.2572281,0.30806068,0.25929728,0.3024074,21.60318126581609,6.373663954574939,14.781954476072864,5.439008054365003,21.44145605511358,5.9197617155464455,21.766625476024473,6.050270630834117,19.81580601246383,4.219147871411099,42.131961476991684,5.777291486164821,13.383676399665372,1.058679877789326,0.06727275,0.046390083,0.07068436982615894,0.03761471130042396,338.5029381650723,99.15259530594497,383.04224785029453,124.85968717969342,hungry,9CFD61B9-BF13-406D-8B2F-F73CFAAF25CB-1430927693-1.0-f-04-hu.wav,orig
-295.0848,47.96258,157.0567,22.64678,-90.226074,23.197826,31.38053,14.58425,21.095121,8.336351,-58.395298,11.542598,2.1958103,12.689134,6.5472045,7.8395805,-18.615854,6.6605244,2.1757996,7.9512324,-4.4726663,4.6724863,-3.5217352,6.414244,-1.7049022,5.965281,-1.4262713,10.037985,-1.039919,4.8125315,0.38524976,3.5516696,0.05533407,2.3811026,-0.1011063,1.3654561,0.25934008,2.1749425,0.13938229,1.6378738,0.11788698,1.2839748,0.13455965,1.0681628,0.014850661,1.0350616,0.03887035,0.90270585,0.0612084,0.9443937,0.03489714,0.973222,-0.8876802,5.432313,-0.19088195,1.6655138,0.16593139,1.6529958,-0.05146215,0.85637605,0.008913628,0.774266,0.09605929,1.1386975,0.04744638,1.0007849,-0.014954553,0.6277426,-0.0061682155,0.60595036,-0.023151705,0.5562907,0.014935624,0.48296908,0.007970974,0.5190456,-0.004542739,0.5714401,0.3446741,0.39405143,0.3707625,0.33917254,0.39723173,0.36561176,0.30437243,0.3338222,0.21100251,0.27836764,0.13544622,0.21014489,0.1381079,0.21248342,0.2696524,0.3305158,0.2237209,0.3145385,0.0996558,0.15696359,0.06987214,0.12489278,0.15846036,0.27722532,14.82431370376191,5.058345402440523,22.579221838735922,4.625567484710943,28.044204470553748,5.879678807684689,23.77749852672902,4.268083641069497,24.8798754379615,4.22409474578069,42.057535023419995,6.036114462440285,13.815238415942744,1.648844503859459,0.08382488,0.02977475,0.10364542128164557,0.038575878045996596,284.58087167645175,33.618018844515476,278.7883336231536,40.410143559994424,hungry,539FDD32-6326-422E-A707-FCF063D3426C-1437073534-1.wav,orig
-440.9292,108.03647,153.9504,49.474865,-50.033524,55.6438,2.5017352,14.86419,6.9284797,14.415238,-38.876392,23.606716,3.3166268,12.614908,1.0750264,7.5421753,-26.16938,16.235064,3.9278636,13.137717,-1.1643579,8.692817,-21.120113,13.4918165,-0.666095,10.466509,0.6022264,12.56275,0.471457,6.2791524,-0.0071417224,7.0455766,-0.026986737,2.4061556,-0.010642986,2.5449147,-0.07259897,3.4990487,-0.016106695,2.2326722,0.004171312,1.5104766,-0.033328667,2.0706913,-0.019328393,2.0066402,-0.04441115,1.4446568,-0.06508008,1.7505143,-0.0068257367,1.9002752,0.0033303897,5.041287,0.009017289,3.1998546,0.023714859,2.4330363,0.031733856,1.3088678,0.014137026,1.2373987,-0.004844321,1.5643044,-0.0020300937,1.0270388,0.0056796405,0.7932648,-0.0015779833,0.8514452,-0.024364628,0.9906004,-0.036219537,0.8081835,-0.006636204,0.8221573,0.028984679,1.1026876,0.26721236,0.25682896,0.21810877,0.24677558,0.20962568,0.22563314,0.26849857,0.25627437,0.32192516,0.25446087,0.4618608,0.34286943,0.40862805,0.2999756,0.38767305,0.3271137,0.40173042,0.34034956,0.4327556,0.33220872,0.51706505,0.35825032,0.3983461,0.33663988,17.244845709584254,3.996519622324851,14.815322805998875,5.595412914484339,17.810650076356822,6.309521405312086,19.230402909937297,5.061109513282144,19.094275756216163,5.111098735172723,36.83268295453794,9.742872735156528,13.57313803657888,1.0803342688599327,0.023543142,0.02521177,0.09391276041666667,0.0445674793480783,298.11751653463756,97.17340619389815,254.91381122131236,163.63485861469576,hungry,8c920fd0-fa9f-4926-bcac-074767dcbfcd-1436856363348-1.7-f-04-hu.wav,orig
